ADDRESS,POSTCODE,CURRENT_ENERGY_RATING,LODGEMENT_DATE,PROPERTY_TYPE,TOTAL_FLOOR_AREA,LOCAL_AUTHORITY_LABEL,full_address,LAT,LON
"Flat 2, 14 St Heliers Road",FY1 6JF,E,2023-03-03,Flat,20.0,Blackpool,"Flat 2, 14 St Heliers Road, FY1 6JF, Blackpool, UK",53.8033145,-3.046962
11a Woodstock Gardens,FY4 1JW,E,2023-09-03,House,124.0,Blackpool,"11a Woodstock Gardens, FY4 1JW, Blackpool, UK",53.7899028,-3.0496694
"Flat 2, 21 Rosebery Avenue",FY4 1LA,E,2023-02-03,Flat,35.0,Blackpool,"Flat 2, 21 Rosebery Avenue, FY4 1LA, Blackpool, UK",53.7880356,-3.0500751
"Flat 3, 11a Braithwaite Street",FY1 2HS,E,2023-10-03,Flat,41.0,Blackpool,"Flat 3, 11a Braithwaite Street, FY1 2HS, Blackpool, UK",53.8256875,-3.0536456
44 Egerton Road,FY1 2NW,E,2023-11-03,House,155.0,Blackpool,"44 Egerton Road, FY1 2NW, Blackpool, UK",53.8278786,-3.0518153
"Flat 1a, 54-56 Lord Street",FY1 2BJ,E,2023-09-03,Flat,70.0,Blackpool,"Flat 1a, 54-56 Lord Street, FY1 2BJ, Blackpool, UK",53.82305599999999,-3.0524691
"57 Sunny Bank Avenue, Bispham",FY2 9NF,G,2023-06-03,House,102.0,Blackpool,"57 Sunny Bank Avenue, Bispham, FY2 9NF, Blackpool, UK",53.8488398,-3.0462515
"Flat 4a, 12-14 Havelock Street",FY1 4BN,E,2023-08-03,Flat,38.0,Blackpool,"Flat 4a, 12-14 Havelock Street, FY1 4BN, Blackpool, UK",53.81334529999999,-3.0505973
"Ground Floor Flat, 11 First Avenue",FY4 2EY,E,2022-03-08,Flat,68.0,Blackpool,"Ground Floor Flat, 11 First Avenue, FY4 2EY, Blackpool, UK",53.7896591,-3.0462828
268 East Park Drive,FY3 9RS,E,2022-06-08,House,171.0,Blackpool,"268 East Park Drive, FY3 9RS, Blackpool, UK",53.8100789,-3.0207577
12 Sutton Place,FY1 4BD,G,2024-03-01,House,93.0,Blackpool,"12 Sutton Place, FY1 4BD, Blackpool, UK",53.8122397,-3.0449295
4 Sunfield Close,FY4 5DD,F,2024-02-01,Bungalow,60.0,Blackpool,"4 Sunfield Close, FY4 5DD, Blackpool, UK",53.7929025,-3.0163457
"Flat 2, 82 Park Road",FY1 4EP,E,2024-03-01,Flat,31.0,Blackpool,"Flat 2, 82 Park Road, FY1 4EP, Blackpool, UK",53.8138173,-3.0438305
124 Edgeway Road,FY4 3QZ,E,2024-03-01,House,102.0,Blackpool,"124 Edgeway Road, FY4 3QZ, Blackpool, UK",53.7834713,-3.0259739
"Flat 2, 52 Park Road",FY1 4HT,E,2024-12-01,Flat,31.0,Blackpool,"Flat 2, 52 Park Road, FY1 4HT, Blackpool, UK",53.8163791,-3.044683
17 Cameron Avenue,FY3 8RF,G,2024-03-01,House,50.0,Blackpool,"17 Cameron Avenue, FY3 8RF, Blackpool, UK",53.826505,-3.0339307
"Flat 11, 235 Promenade",FY1 6AH,F,2024-09-02,Flat,19.0,Blackpool,"Flat 11, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 10a, 235 Promenade",FY1 6AH,F,2024-09-02,Flat,15.0,Blackpool,"Flat 10a, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
21 Rosemede Avenue,FY4 4HP,E,2024-03-02,House,87.0,Blackpool,"21 Rosemede Avenue, FY4 4HP, Blackpool, UK",53.8036147,-3.0200809
14 Mayfair Road,FY1 6QZ,E,2024-03-02,House,84.0,Blackpool,"14 Mayfair Road, FY1 6QZ, Blackpool, UK",53.8036932,-3.0311567
"Flat 7, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,16.0,Blackpool,"Flat 7, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"8 Fernleigh Close, Bispham",FY2 0HS,E,2024-05-02,House,64.0,Blackpool,"8 Fernleigh Close, Bispham, FY2 0HS, Blackpool, UK",53.8513715,-3.0393588
"Flat 5, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,17.0,Blackpool,"Flat 5, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 10, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,16.0,Blackpool,"Flat 10, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 2, 235 Promenade",FY1 6AH,F,2024-09-02,Flat,20.0,Blackpool,"Flat 2, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 1, 235 Promenade",FY1 6AH,F,2024-09-02,Flat,34.0,Blackpool,"Flat 1, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 4a, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,14.0,Blackpool,"Flat 4a, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 13, 235 Promenade",FY1 6AH,F,2024-09-02,Flat,16.0,Blackpool,"Flat 13, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 6, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,26.0,Blackpool,"Flat 6, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 12, 235 Promenade",FY1 6AH,G,2024-09-02,Flat,26.0,Blackpool,"Flat 12, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
"Flat 1, 43 Watson Road",FY4 2DB,E,2022-06-12,Flat,42.0,Blackpool,"Flat 1, 43 Watson Road, FY4 2DB, Blackpool, UK",53.7919865,-3.0477142
68 Hawes Side Lane,FY4 4AS,F,2023-10-06,House,89.0,Blackpool,"68 Hawes Side Lane, FY4 4AS, Blackpool, UK",53.79845150000001,-3.0318268
37 Napier Avenue,FY4 1PA,G,2023-12-06,House,144.0,Blackpool,"37 Napier Avenue, FY4 1PA, Blackpool, UK",53.7861144,-3.0550084
"1 Euxton Court, Harcourt Road",FY4 3HU,E,2023-04-06,House,68.0,Blackpool,"1 Euxton Court, Harcourt Road, FY4 3HU, Blackpool, UK",53.7970939,-3.0324181
"Flat 4, 297 Dickson Road",FY1 2JL,E,2023-05-06,Flat,51.0,Blackpool,"Flat 4, 297 Dickson Road, FY1 2JL, Blackpool, UK",53.8313143,-3.0529062
45 Dawlish Avenue,FY3 7NS,E,2023-04-06,House,79.0,Blackpool,"45 Dawlish Avenue, FY3 7NS, Blackpool, UK",53.8323613,-3.0240112
"Flat 3, 180 Lytham Road",FY1 6DJ,E,2023-09-06,Flat,44.0,Blackpool,"Flat 3, 180 Lytham Road, FY1 6DJ, Blackpool, UK",53.80256199999999,-3.0511308
7 Grindleton Close,FY3 7FA,E,2023-04-06,House,69.0,Blackpool,"7 Grindleton Close, FY3 7FA, Blackpool, UK",53.8331396,-3.0093828
112a Caunce Street,FY1 3NE,F,2023-05-06,Flat,56.0,Blackpool,"112a Caunce Street, FY1 3NE, Blackpool, UK",53.8206248,-3.0425464
1 Browsholme Close,FY3 7FB,E,2023-04-06,House,91.0,Blackpool,"1 Browsholme Close, FY3 7FB, Blackpool, UK",53.8335044,-3.0078842
225 Preston New Road,FY3 9TY,E,2023-01-06,House,100.0,Blackpool,"225 Preston New Road, FY3 9TY, Blackpool, UK",53.8030532,-2.9988184
12 Beechfield Avenue,FY3 9JJ,F,2023-06-06,House,143.0,Blackpool,"12 Beechfield Avenue, FY3 9JJ, Blackpool, UK",53.8086406,-3.0301289
12 Kidbrooke Avenue,FY4 1QR,E,2023-01-06,House,93.0,Blackpool,"12 Kidbrooke Avenue, FY4 1QR, Blackpool, UK",53.7785859,-3.0499769
7 Rathmell Close,FY3 7NZ,E,2023-04-06,House,89.0,Blackpool,"7 Rathmell Close, FY3 7NZ, Blackpool, UK",53.8352405,-3.0107457
41 Dawlish Avenue,FY3 7NS,E,2023-04-06,House,89.0,Blackpool,"41 Dawlish Avenue, FY3 7NS, Blackpool, UK",53.8322028,-3.024004
"Ground Floor Flat, 10-12 Vicarage Lane",FY4 4EQ,E,2024-02-02,Flat,69.0,Blackpool,"Ground Floor Flat, 10-12 Vicarage Lane, FY4 4EQ, Blackpool, UK",53.80250040000001,-3.0273811
44 Clifton Avenue,FY4 4RG,F,2023-11-06,Bungalow,50.0,Blackpool,"44 Clifton Avenue, FY4 4RG, Blackpool, UK",53.80082669999999,-3.0015646
"53-55, Richmond Road",FY1 2NJ,E,2023-05-06,House,144.0,Blackpool,"53-55, Richmond Road, FY1 2NJ, Blackpool, UK",53.8260215,-3.0523661
"Flat 2, 15 Station Terrace",FY4 1HT,E,2022-07-05,Flat,47.0,Blackpool,"Flat 2, 15 Station Terrace, FY4 1HT, Blackpool, UK",53.7955786,-3.0502612
237 Promenade,FY1 6AH,G,2022-09-06,House,252.0,Blackpool,"237 Promenade, FY1 6AH, Blackpool, UK",53.80649349999999,-3.0550615
38 Ayrton Avenue,FY4 2BW,E,2022-08-04,House,105.0,Blackpool,"38 Ayrton Avenue, FY4 2BW, Blackpool, UK",53.7916328,-3.0364235
"Flat 4, 235 Promenade",FY1 6AH,E,2024-09-02,Flat,17.0,Blackpool,"Flat 4, 235 Promenade, FY1 6AH, Blackpool, UK",53.80602349999999,-3.0548675
161 Rodwell Walk,FY3 7PA,E,2022-07-06,Flat,29.0,Blackpool,"161 Rodwell Walk, FY3 7PA, Blackpool, UK",53.8280756,-3.0224197
303 Preston Old Road,FY3 9UN,E,2022-06-04,House,57.0,Blackpool,"303 Preston Old Road, FY3 9UN, Blackpool, UK",53.80374579999999,-3.011455
"Ground Floor Flat, 57 Lord Street",FY1 2BJ,E,2022-03-05,Flat,48.0,Blackpool,"Ground Floor Flat, 57 Lord Street, FY1 2BJ, Blackpool, UK",53.82311,-3.051971
"Flat 4, 84-86 High Street",FY1 2DW,E,2022-12-05,Flat,48.0,Blackpool,"Flat 4, 84-86 High Street, FY1 2DW, Blackpool, UK",53.8240811,-3.051557
"Flat 2, 53a, Central Drive",FY1 5DS,E,2024-07-02,Flat,27.0,Blackpool,"Flat 2, 53a, Central Drive, FY1 5DS, Blackpool, UK",53.81191829999999,-3.0497249
"18, Lyndhurst Avenue",FY4 3AX,E,2024-02-02,House,86.0,Blackpool,"18, Lyndhurst Avenue, FY4 3AX, Blackpool, UK",53.7987629,-3.0380838
"Ground Floor Flat, 9 Brighton Avenue",FY4 1HL,G,2024-03-02,Flat,52.0,Blackpool,"Ground Floor Flat, 9 Brighton Avenue, FY4 1HL, Blackpool, UK",53.7940105,-3.0516629
26 Mather Street,FY3 8RA,F,2024-03-02,House,89.0,Blackpool,"26 Mather Street, FY3 8RA, Blackpool, UK",53.8259552,-3.0350798
345 Central Drive,FY1 5JN,G,2024-02-02,House,106.0,Blackpool,"345 Central Drive, FY1 5JN, Blackpool, UK",53.80568419999999,-3.0459832
"Flat 2, 36 Northumberland Avenue",FY2 9SA,E,2024-04-09,Flat,34.0,Blackpool,"Flat 2, 36 Northumberland Avenue, FY2 9SA, Blackpool, UK",53.83706489999999,-3.0507901
"161 Holmfield Road, Bispham",FY2 9PD,F,2024-09-09,House,106.0,Blackpool,"161 Holmfield Road, Bispham, FY2 9PD, Blackpool, UK",53.84247449999999,-3.051483
"Flat 3, 38 Caunce Street",FY1 3DT,E,2024-10-09,Flat,17.0,Blackpool,"Flat 3, 38 Caunce Street, FY1 3DT, Blackpool, UK",53.8190748,-3.0463397
"Flat 5, 38 Caunce Street",FY1 3DT,E,2024-10-09,Flat,34.0,Blackpool,"Flat 5, 38 Caunce Street, FY1 3DT, Blackpool, UK",53.8190748,-3.0463397
269 Squires Gate Lane,FY4 3RE,E,2024-12-09,House,126.0,Blackpool,"269 Squires Gate Lane, FY4 3RE, Blackpool, UK",53.7812293,-3.0314362
"Flat 1, 100 Palatine Road",FY1 4DS,E,2024-10-09,Flat,60.0,Blackpool,"Flat 1, 100 Palatine Road, FY1 4DS, Blackpool, UK",53.81378830000001,-3.0433003
"Flat 1, Cliff Court, Cliff Place",FY2 9JL,F,2024-04-09,Flat,26.0,Blackpool,"Flat 1, Cliff Court, Cliff Place, FY2 9JL, Blackpool, UK",53.8474386,-3.0524757
142 Branstree Road,FY4 4TD,E,2024-10-09,Flat,48.0,Blackpool,"142 Branstree Road, FY4 4TD, Blackpool, UK",53.79802859999999,-2.9932461
"Flat Rear Of, 428 Waterloo Road",FY4 4BL,E,2024-01-03,Maisonette,75.0,Blackpool,"Flat Rear Of, 428 Waterloo Road, FY4 4BL, Blackpool, UK",53.8028333,-3.0280973
"First Floor Flat, 217a Bispham Road",FY2 0NG,E,2024-02-03,Flat,138.0,Blackpool,"First Floor Flat, 217a Bispham Road, FY2 0NG, Blackpool, UK",53.84302959999999,-3.0328638
"18b Red Bank Road, Bispham",FY2 9HR,F,2024-10-03,Flat,76.0,Blackpool,"18b Red Bank Road, Bispham, FY2 9HR, Blackpool, UK",53.8495461,-3.0523492
"Flat 3, 57 Reads Avenue",FY1 4DG,E,2024-07-03,Flat,23.0,Blackpool,"Flat 3, 57 Reads Avenue, FY1 4DG, Blackpool, UK",53.8136187,-3.0473896
95a Watson Road,FY4 3EW,E,2024-10-03,Flat,51.0,Blackpool,"95a Watson Road, FY4 3EW, Blackpool, UK",53.7938127,-3.0371412
67 Palatine Road,FY1 4BX,G,2024-05-03,House,110.0,Blackpool,"67 Palatine Road, FY1 4BX, Blackpool, UK",53.8128708,-3.0455823
"Flat 3, 41 Burlington Road",FY4 1JS,F,2024-04-03,Flat,21.0,Blackpool,"Flat 3, 41 Burlington Road, FY4 1JS, Blackpool, UK",53.7885855,-3.0513568
"Flat 3, 16 Palatine Road",FY1 4BT,E,2024-07-03,Flat,22.0,Blackpool,"Flat 3, 16 Palatine Road, FY1 4BT, Blackpool, UK",53.812363,-3.0484962
26 Stamford Avenue,FY4 2BJ,F,2024-09-03,House,86.0,Blackpool,"26 Stamford Avenue, FY4 2BJ, Blackpool, UK",53.79212330000001,-3.0406363
"Flat 4, 41 Burlington Road",FY4 1JS,F,2024-04-03,Flat,31.0,Blackpool,"Flat 4, 41 Burlington Road, FY4 1JS, Blackpool, UK",53.7885855,-3.0513568
24 Goodwood Avenue,FY2 0TT,E,2024-01-03,House,64.0,Blackpool,"24 Goodwood Avenue, FY2 0TT, Blackpool, UK",53.83502439999999,-3.0399139
10 Bexley Avenue,FY2 0TE,F,2024-12-03,House,98.0,Blackpool,"10 Bexley Avenue, FY2 0TE, Blackpool, UK",53.8309335,-3.0385694
"Flat 2, 16 Palatine Road",FY1 4BT,E,2024-07-03,Flat,22.0,Blackpool,"Flat 2, 16 Palatine Road, FY1 4BT, Blackpool, UK",53.812363,-3.0484962
14 Arlington Avenue,FY4 1EL,F,2024-04-06,House,83.0,Blackpool,"14 Arlington Avenue, FY4 1EL, Blackpool, UK",53.7906634,-3.0494167
31 Camden Road,FY3 8HN,F,2024-10-06,House,81.0,Blackpool,"31 Camden Road, FY3 8HN, Blackpool, UK",53.8239965,-3.0307887
"Top Floor Flat, 8 St Bedes Avenue",FY4 1AQ,G,2024-08-06,Flat,49.0,Blackpool,"Top Floor Flat, 8 St Bedes Avenue, FY4 1AQ, Blackpool, UK",53.7992696,-3.0533907
9 Millington Avenue,FY4 3HE,G,2024-08-06,House,68.0,Blackpool,"9 Millington Avenue, FY4 3HE, Blackpool, UK",53.7959417,-3.0317272
22 Sunningdale Avenue,FY4 4HS,E,2024-04-06,House,56.0,Blackpool,"22 Sunningdale Avenue, FY4 4HS, Blackpool, UK",53.8032487,-3.0173321
48 Annan Crescent,FY4 4RQ,E,2024-11-06,Bungalow,55.0,Blackpool,"48 Annan Crescent, FY4 4RQ, Blackpool, UK",53.8001133,-3.0004465
24 Shetland Road,FY1 6LW,F,2024-10-06,House,78.0,Blackpool,"24 Shetland Road, FY1 6LW, Blackpool, UK",53.8026857,-3.0424859
"Flat 4, 12 Charles Street",FY1 3HD,E,2024-11-07,Flat,28.0,Blackpool,"Flat 4, 12 Charles Street, FY1 3HD, Blackpool, UK",53.8198197,-3.0474188
1 Broderick Avenue,FY2 0QJ,E,2024-03-07,House,81.0,Blackpool,"1 Broderick Avenue, FY2 0QJ, Blackpool, UK",53.8380121,-3.0300912
"Flat 1, 68 Alexandra Road",FY1 6HW,E,2024-12-08,Flat,16.0,Blackpool,"Flat 1, 68 Alexandra Road, FY1 6HW, Blackpool, UK",53.8016407,-3.0500022
"Flat 2, 10 Charles Street",FY1 3HD,E,2024-01-08,Flat,54.0,Blackpool,"Flat 2, 10 Charles Street, FY1 3HD, Blackpool, UK",53.81979279999999,-3.0474953
"Flat 6, 240, Hornby Road",FY1 4HY,E,2024-08-08,Flat,48.0,Blackpool,"Flat 6, 240, Hornby Road, FY1 4HY, Blackpool, UK",53.8163372,-3.0394918
"Flat 1, 175 Church Street",FY1 3NX,E,2024-02-08,Flat,32.0,Blackpool,"Flat 1, 175 Church Street, FY1 3NX, Blackpool, UK",53.8179073,-3.0466059
24 Brecon Close,FY1 5AY,E,2024-08-08,Flat,55.0,Blackpool,"24 Brecon Close, FY1 5AY, Blackpool, UK",53.8094068,-3.0359973
"6 Greystoke Court, 77 Clifton Drive",FY4 1DQ,E,2024-06-08,Flat,44.0,Blackpool,"6 Greystoke Court, 77 Clifton Drive, FY4 1DQ, Blackpool, UK",53.7834995,-3.0554125
"Flat 3, 43 Burlington Road",FY4 1JS,E,2024-05-08,Flat,33.0,Blackpool,"Flat 3, 43 Burlington Road, FY4 1JS, Blackpool, UK",53.7885401,-3.0515716
30 Halifax Street,FY3 9QQ,F,2024-07-08,House,82.0,Blackpool,"30 Halifax Street, FY3 9QQ, Blackpool, UK",53.8074026,-3.0234408
73 Saville Road,FY1 6JS,E,2024-07-08,House,104.0,Blackpool,"73 Saville Road, FY1 6JS, Blackpool, UK",53.801145,-3.0455363
"Flat 2, 240, Hornby Road",FY1 4HY,E,2024-08-08,Flat,48.0,Blackpool,"Flat 2, 240, Hornby Road, FY1 4HY, Blackpool, UK",53.8163372,-3.0394918
88 Marsden Road,FY4 3DU,E,2024-08-08,House,72.0,Blackpool,"88 Marsden Road, FY4 3DU, Blackpool, UK",53.7969462,-3.0354719
"2 Midgeland Terrace, School Road",FY4 5EW,E,2024-09-08,House,67.0,Blackpool,"2 Midgeland Terrace, School Road, FY4 5EW, Blackpool, UK",53.78137109999999,-3.0028181
35 King Edward Avenue,FY2 9SY,E,2024-10-08,House,159.0,Blackpool,"35 King Edward Avenue, FY2 9SY, Blackpool, UK",53.8350757,-3.0500737
"Flat 5, 57 Reads Avenue",FY1 4DG,E,2024-06-08,Flat,20.0,Blackpool,"Flat 5, 57 Reads Avenue, FY1 4DG, Blackpool, UK",53.8136187,-3.0473896
7 Ailsa Avenue,FY4 4HW,E,2024-03-10,House,98.0,Blackpool,"7 Ailsa Avenue, FY4 4HW, Blackpool, UK",53.8040552,-3.0206621
"Flat 3, 4 Finchley Road",FY1 2LP,E,2024-11-10,Flat,70.0,Blackpool,"Flat 3, 4 Finchley Road, FY1 2LP, Blackpool, UK",53.8324128,-3.0523104
"Flat 2, 8 Windsor Avenue",FY4 1HN,E,2024-07-10,Flat,37.0,Blackpool,"Flat 2, 8 Windsor Avenue, FY4 1HN, Blackpool, UK",53.7940207,-3.0520923
"Flat 3, 58 Milbourne Street",FY1 3LW,G,2024-11-10,Flat,36.0,Blackpool,"Flat 3, 58 Milbourne Street, FY1 3LW, Blackpool, UK",53.8208062,-3.0436509
"Flat 1, 4 Wolsley Road",FY1 6HG,E,2024-10-10,Flat,16.0,Blackpool,"Flat 1, 4 Wolsley Road, FY1 6HG, Blackpool, UK",53.799875,-3.0500309
"Flat 1, Cliff Court, Cliff Place",FY2 9JL,E,2024-04-10,Flat,26.0,Blackpool,"Flat 1, Cliff Court, Cliff Place, FY2 9JL, Blackpool, UK",53.8474386,-3.0524757
"Flat 1, 73 Station Road",FY4 1EU,E,2024-10-10,Flat,63.0,Blackpool,"Flat 1, 73 Station Road, FY4 1EU, Blackpool, UK",53.7958862,-3.0511674
"Flat 3, 36 Raikes Parade",FY1 4EX,E,2024-01-10,Flat,27.0,Blackpool,"Flat 3, 36 Raikes Parade, FY1 4EX, Blackpool, UK",53.816692,-3.0443094
"Flat A, 16 Regent Road",FY1 4LY,F,2024-11-10,Flat,32.0,Blackpool,"Flat A, 16 Regent Road, FY1 4LY, Blackpool, UK",53.8173627,-3.0458994
"17 Kildare Road, Bispham",FY2 0LR,E,2024-09-10,House,105.0,Blackpool,"17 Kildare Road, Bispham, FY2 0LR, Blackpool, UK",53.8465947,-3.0383175
"Flat 6, 25 Horncliffe Road",FY4 1LJ,F,2024-08-10,Flat,40.0,Blackpool,"Flat 6, 25 Horncliffe Road, FY4 1LJ, Blackpool, UK",53.7873429,-3.0496867
6 Freckleton Street,FY1 4AW,E,2024-01-10,House,78.0,Blackpool,"6 Freckleton Street, FY1 4AW, Blackpool, UK",53.8112496,-3.0443429
"Flat 2, 35, St. Heliers Road",FY1 6JF,E,2024-01-10,Flat,61.0,Blackpool,"Flat 2, 35, St. Heliers Road, FY1 6JF, Blackpool, UK",53.8027864,-3.0464328
"Rose Cottage, School Road",FY4 5DX,E,2024-02-10,House,83.0,Blackpool,"Rose Cottage, School Road, FY4 5DX, Blackpool, UK",53.778474,-3.0131104
24 Newcastle Avenue,FY3 9DH,E,2024-02-10,House,89.0,Blackpool,"24 Newcastle Avenue, FY3 9DH, Blackpool, UK",53.815966,-3.0347748
"Flat 55, Pembroke Court, Queens Promenade",FY2 9PY,F,2024-08-10,Flat,73.0,Blackpool,"Flat 55, Pembroke Court, Queens Promenade, FY2 9PY, Blackpool, UK",53.8442919,-3.052783
122 Adelaide Street,FY1 4LU,F,2024-11-10,Flat,58.0,Blackpool,"122 Adelaide Street, FY1 4LU, Blackpool, UK",53.8172341,-3.047718
"Flat 1, 35, St. Heliers Road",FY1 6JF,E,2024-01-10,Flat,59.0,Blackpool,"Flat 1, 35, St. Heliers Road, FY1 6JF, Blackpool, UK",53.8027864,-3.0464328
"Flat 2, 5 Windsor Avenue",FY4 1HN,F,2024-10-10,Flat,23.0,Blackpool,"Flat 2, 5 Windsor Avenue, FY4 1HN, Blackpool, UK",53.7940404,-3.0524858
"Flat 1, 91-93 Lytham Road",FY1 6EX,E,2024-09-10,Flat,73.0,Blackpool,"Flat 1, 91-93 Lytham Road, FY1 6EX, Blackpool, UK",53.8045237,-3.0524999
140 Albert Road,FY1 4PL,E,2024-03-10,House,122.0,Blackpool,"140 Albert Road, FY1 4PL, Blackpool, UK",53.81689679999999,-3.0468601
"Flat 5, 24 Livingstone Road",FY1 4BZ,E,2024-04-10,Flat,21.0,Blackpool,"Flat 5, 24 Livingstone Road, FY1 4BZ, Blackpool, UK",53.8129038,-3.0477335
"Flat 3, 54, Banks Street",FY1 2DT,F,2024-10-10,Flat,20.0,Blackpool,"Flat 3, 54, Banks Street, FY1 2DT, Blackpool, UK",53.82326759999999,-3.0504033
"Flat 7, 11b Dale Street",FY1 5BP,E,2024-12-10,Flat,51.0,Blackpool,"Flat 7, 11b Dale Street, FY1 5BP, Blackpool, UK",53.8100505,-3.0544574
"Flat 1, 50 Grasmere Road",FY1 5PQ,F,2024-10-10,Flat,28.0,Blackpool,"Flat 1, 50 Grasmere Road, FY1 5PQ, Blackpool, UK",53.8083693,-3.0434766
9 Canterbury Avenue,FY3 9PT,E,2024-09-10,House,83.0,Blackpool,"9 Canterbury Avenue, FY3 9PT, Blackpool, UK",53.8070428,-3.0250742
"Flat 1, Hill Street",FY4 1DG,E,2025-09-01,Flat,38.0,Blackpool,"Flat 1, Hill Street, FY4 1DG, Blackpool, UK",53.7985261,-3.0514662
74 High Street,FY1 2BP,F,2025-11-01,House,117.0,Blackpool,"74 High Street, FY1 2BP, Blackpool, UK",53.823424,-3.0515169
33 Broadway,FY4 2HF,E,2025-08-01,House,224.0,Blackpool,"33 Broadway, FY4 2HF, Blackpool, UK",53.7904036,-3.0456122
28 Cambray Road,FY1 2LX,E,2025-08-01,Bungalow,69.0,Blackpool,"28 Cambray Road, FY1 2LX, Blackpool, UK",53.83369680000001,-3.0482294
12 Bamton Avenue,FY4 2DN,E,2025-08-01,House,79.0,Blackpool,"12 Bamton Avenue, FY4 2DN, Blackpool, UK",53.7920251,-3.0429039
"Apartment 5, 5-7 St Chads Road",FY1 6BP,E,2025-03-01,Flat,49.0,Blackpool,"Apartment 5, 5-7 St Chads Road, FY1 6BP, Blackpool, UK",53.8025612,-3.0542956
"Ground Floor Flat, 205 Palatine Road",FY1 4DX,E,2025-07-01,Flat,53.0,Blackpool,"Ground Floor Flat, 205 Palatine Road, FY1 4DX, Blackpool, UK",53.81488900000001,-3.0378726
"Flat above shop, 89 Ansdell Road",FY1 6PU,E,2025-09-01,Flat,64.0,Blackpool,"Flat above shop, 89 Ansdell Road, FY1 6PU, Blackpool, UK",53.8032616,-3.0385338
"Flat 3, Regina Holiday Flats, 159 Central Drive",FY1 5ED,F,2025-05-01,Flat,25.0,Blackpool,"Flat 3, Regina Holiday Flats, 159 Central Drive, FY1 5ED, Blackpool, UK",53.810043,-3.0471555
"Apartment 6, 5-7 St Chads Road",FY1 6BP,E,2025-03-01,Flat,58.0,Blackpool,"Apartment 6, 5-7 St Chads Road, FY1 6BP, Blackpool, UK",53.8025612,-3.0542956
"Apartment 2, 5-7 St Chads Road",FY1 6BP,E,2025-03-01,Flat,66.0,Blackpool,"Apartment 2, 5-7 St Chads Road, FY1 6BP, Blackpool, UK",53.8025612,-3.0542956
"Apartment 7, 5-7 St Chads Road",FY1 6BP,E,2025-03-01,Flat,102.0,Blackpool,"Apartment 7, 5-7 St Chads Road, FY1 6BP, Blackpool, UK",53.8025612,-3.0542956
"Apartment 3, 5-7 St Chads Road",FY1 6BP,E,2025-03-01,Flat,49.0,Blackpool,"Apartment 3, 5-7 St Chads Road, FY1 6BP, Blackpool, UK",53.8025612,-3.0542956
18 Pierston Avenue,FY2 9UT,E,2025-11-01,House,154.0,Blackpool,"18 Pierston Avenue, FY2 9UT, Blackpool, UK",53.83654139999999,-3.0438093
3 Lord Street,FY1 2AZ,E,2024-06-11,House,268.0,Blackpool,"3 Lord Street, FY1 2AZ, Blackpool, UK",53.8213599,-3.0505385
"Flat 9, 28-30 Warbreck Hill Road",FY2 9SP,E,2024-06-11,Flat,20.0,Blackpool,"Flat 9, 28-30 Warbreck Hill Road, FY2 9SP, Blackpool, UK",53.8343116,-3.0511451
24 Goldsboro Avenue,FY3 9RJ,G,2024-08-11,House,71.0,Blackpool,"24 Goldsboro Avenue, FY3 9RJ, Blackpool, UK",53.8083813,-3.020304
216 Devonshire Road,FY3 7AA,E,2024-09-11,House,110.0,Blackpool,"216 Devonshire Road, FY3 7AA, Blackpool, UK",53.82725929999999,-3.0401476
85 Willowbank Avenue,FY4 3ND,F,2024-04-11,House,74.0,Blackpool,"85 Willowbank Avenue, FY4 3ND, Blackpool, UK",53.784633,-3.0271602
22 Swarbrick Close,FY1 3RZ,E,2024-11-11,House,72.0,Blackpool,"22 Swarbrick Close, FY1 3RZ, Blackpool, UK",53.826767,-3.040908
95 Langdale Road,FY4 4TY,G,2024-03-11,House,92.0,Blackpool,"95 Langdale Road, FY4 4TY, Blackpool, UK",53.7999656,-2.9982066
"121 Briarwood Drive, Bispham",FY2 0DT,E,2024-01-11,House,138.0,Blackpool,"121 Briarwood Drive, Bispham, FY2 0DT, Blackpool, UK",53.8530374,-3.0257459
